customer_id,order_date,order_amount
C01122,2025-11-06,104.61
C00401,2025-11-06,63.87
C00036,2025-11-06,51.17
C00125,2025-11-06,58.15
C00585,2025-11-06,69.53
C00705,2025-11-06,18.16
C01289,2025-11-06,19.7
C01349,2025-11-06,56.26
C00826,2025-11-06,173.2
C00355,2025-11-06,58.32
C00772,2025-11-06,79.56
C00919,2025-11-06,103.46
C01471,2025-11-06,12.88
C01297,2025-11-06,115.25
C00859,2025-11-06,37.75
C00132,2025-11-06,12.93
C00343,2025-11-06,366.41
C00646,2025-11-07,162.33
C00045,2025-11-07,43.04
C00378,2025-11-07,49.71
C00062,2025-11-07,36.28
C01191,2025-11-07,63.29
C01242,2025-11-07,63.92
C01526,2025-11-07,55.25
C01368,2025-11-07,55.45
C00485,2025-11-07,39.41
C00382,2025-11-07,64.4
C01221,2025-11-07,78.32
C00974,2025-11-07,88.27
C00360,2025-11-07,35.34
C00346,2025-11-07,94.13
C00059,2025-11-07,25.56
C00603,2025-11-07,53.97
C00604,2025-11-07,91.44
C00245,2025-11-07,132.38
C01095,2025-11-07,269.37
C01456,2025-11-07,91.02
C00382,2025-11-07,61.99
C00431,2025-11-07,72.33
C01537,2025-11-07,9.44
C00527,2025-11-07,127.6
C01250,2025-11-07,126.73
C01026,2025-11-07,209.08
C00124,2025-11-07,207.94
C01135,2025-11-07,41.05
C01349,2025-11-07,121.45
C00624,2025-11-07,37.24
C01561,2025-11-07,40.05
C00210,2025-11-07,38.32
C00636,2025-11-07,32.74
C00337,2025-11-07,68.62
C00147,2025-11-07,23.41
C01049,2025-11-07,91.0
C00630,2025-11-07,9.08
C01137,2025-11-07,93.22
C00963,2025-11-07,139.52
C00646,2025-11-07,328.33
C00518,2025-11-07,63.5
C01403,2025-11-07,64.05
C00130,2025-11-07,134.36
C00752,2025-11-07,63.89
C01214,2025-11-07,21.44
C00945,2025-11-07,106.3
C01049,2025-11-07,16.83
C00331,2025-11-07,63.34
C01131,2025-11-07,141.51
C00674,2025-11-07,160.39
C00709,2025-11-07,263.99
C01278,2025-11-07,32.45
C00176,2025-11-07,90.67
C00254,2025-11-07,94.36
C00845,2025-11-07,42.17
C00526,2025-11-07,81.14
C00177,2025-11-07,99.62
C00802,2025-11-07,43.56
C01130,2025-11-07,26.35
C00486,2025-11-07,154.57
C01081,2025-11-07,21.39
C01030,2025-11-07,47.52
C00382,2025-11-07,77.66
C00216,2025-11-07,121.44
C00673,2025-11-07,98.54
C00706,2025-11-07,31.35
C00014,2025-11-07,109.71
C00721,2025-11-07,44.46
C01409,2025-11-07,150.66
C01484,2025-11-07,26.3
C00262,2025-11-07,91.5
C01403,2025-11-07,28.0
C00232,2025-11-07,21.94
C01070,2025-11-07,148.09
C00646,2025-11-07,28.39
C00324,2025-11-07,49.07
C01317,2025-11-07,32.17
C00632,2025-11-07,20.49
C00710,2025-11-07,80.07
C01215,2025-11-07,43.9
C01467,2025-11-07,71.91
C00462,2025-11-07,102.29
C00241,2025-11-07,67.76
C01526,2025-11-07,111.72
C01134,2025-11-07,75.14
C01281,2025-11-07,27.35
C01471,2025-11-07,37.78
C00658,2025-11-07,26.2
C00012,2025-11-07,44.0
C00686,2025-11-07,169.97
C00189,2025-11-07,341.98
C00689,2025-11-07,80.27
C01203,2025-11-07,46.35
C00078,2025-11-07,22.07
C00162,2025-11-07,105.51
C01460,2025-11-07,109.65
C01335,2025-11-07,69.62
C00212,2025-11-07,36.12
C00315,2025-11-07,66.77
C00268,2025-11-07,23.7
C00184,2025-11-07,14.19
C00426,2025-11-07,133.41
C00822,2025-11-07,93.81
C01109,2025-11-07,58.74
C01379,2025-11-07,139.16
C00326,2025-11-07,53.32
C00070,2025-11-07,157.47
C01511,2025-11-07,39.44
C00949,2025-11-07,68.06
C01170,2025-11-07,18.67
C00803,2025-11-07,83.25
C01340,2025-11-07,51.87
C01403,2025-11-07,136.54
C00430,2025-11-07,51.39
C00459,2025-11-08,310.87
C01092,2025-11-08,11.44
C01447,2025-11-08,199.22
C01410,2025-11-08,68.93
C00935,2025-11-08,214.83
C01339,2025-11-08,21.45
C00503,2025-11-08,10.4
C00548,2025-11-08,12.88
C00418,2025-11-08,53.98
C01007,2025-11-08,180.29
C00482,2025-11-08,77.86
C01376,2025-11-08,60.98
C01485,2025-11-08,63.72
C00375,2025-11-08,33.61
C00373,2025-11-08,77.46
C01171,2025-11-08,134.76
C00133,2025-11-08,70.28
C00624,2025-11-08,65.99
C01056,2025-11-08,22.02
C00017,2025-11-08,36.48
C01147,2025-11-08,34.82
C00095,2025-11-08,90.75
C01558,2025-11-08,20.07
C01250,2025-11-08,370.5
C00285,2025-11-08,79.31
C01258,2025-11-08,48.03
C01144,2025-11-08,44.54
C00241,2025-11-08,25.99
C01262,2025-11-08,113.74
C00179,2025-11-08,755.88
C00325,2025-11-08,61.07
C00613,2025-11-08,83.46
C01098,2025-11-08,56.05
C00659,2025-11-08,11.13
C00738,2025-11-08,36.36
C01123,2025-11-08,45.84
C01056,2025-11-08,134.49
C00199,2025-11-08,61.61
C00858,2025-11-08,77.08
C00232,2025-11-08,17.69
C00384,2025-11-08,77.3
C01325,2025-11-08,290.94
C01373,2025-11-08,230.16
C00350,2025-11-08,32.82
C01284,2025-11-08,54.18
C01324,2025-11-08,16.99
C01361,2025-11-08,7.45
C01193,2025-11-08,108.2
C01403,2025-11-08,55.3
C01420,2025-11-08,242.87
C00729,2025-11-08,57.49
C01565,2025-11-08,31.68
C01480,2025-11-08,56.93
C00229,2025-11-08,213.47
C01230,2025-11-08,322.68
C01570,2025-11-08,52.76
C01420,2025-11-08,20.72
C00683,2025-11-08,22.27
C00674,2025-11-08,30.74
C01273,2025-11-08,109.2
C00710,2025-11-08,246.85
C01108,2025-11-08,261.41
C01094,2025-11-08,128.48
C01424,2025-11-08,9.57
C00153,2025-11-08,32.06
C00621,2025-11-08,88.02
C00081,2025-11-08,44.29
C00710,2025-11-08,176.92
C00953,2025-11-08,117.72
C00151,2025-11-08,60.83
C01523,2025-11-08,387.29
C01019,2025-11-08,30.67
C01481,2025-11-08,57.77
C01540,2025-11-08,58.79
C00144,2025-11-08,47.85
C00568,2025-11-08,38.08
C00482,2025-11-08,80.68
C00482,2025-11-08,208.7
C00177,2025-11-08,73.36
C00693,2025-11-08,73.53
C00038,2025-11-08,19.91
C00575,2025-11-08,32.85
C01045,2025-11-08,57.18
C01501,2025-11-08,240.87
C00225,2025-11-08,45.99
C01156,2025-11-08,257.8
C01550,2025-11-08,52.09
C00141,2025-11-08,117.69
C00849,2025-11-08,78.22
C01591,2025-11-08,54.57
C01562,2025-11-08,136.99
C01460,2025-11-08,406.91
C01014,2025-11-08,40.78
C01282,2025-11-08,66.4
C00019,2025-11-08,35.36
C01308,2025-11-08,16.56
C00505,2025-11-08,190.11
C00159,2025-11-08,40.29
C01468,2025-11-08,65.72
C00597,2025-11-08,30.38
C00573,2025-11-08,22.86
C00196,2025-11-08,66.44
C00055,2025-11-08,104.93
C01289,2025-11-08,19.85
C00796,2025-11-08,490.33
C00198,2025-11-08,151.04
C01537,2025-11-08,127.43
C00553,2025-11-08,78.42
C00892,2025-11-08,65.03
C00058,2025-11-09,45.83
C00820,2025-11-09,44.94
C00646,2025-11-09,27.81
C01139,2025-11-09,94.35
C00682,2025-11-09,41.58
C00666,2025-11-09,22.45
C00442,2025-11-09,32.92
C01589,2025-11-09,36.1
C00537,2025-11-09,31.18
C01524,2025-11-09,70.04
C01313,2025-11-09,330.28
C00672,2025-11-09,169.59
C00898,2025-11-09,17.95
C01215,2025-11-09,10.98
C01557,2025-11-09,20.64
C01570,2025-11-09,239.29
C01332,2025-11-09,85.98
C00520,2025-11-09,76.41
C01596,2025-11-09,182.09
C00644,2025-11-09,217.23
C00018,2025-11-09,98.07
C01278,2025-11-09,27.86
C00553,2025-11-09,44.56
C00163,2025-11-09,42.13
C01167,2025-11-09,401.49
C01161,2025-11-09,11.94
C01564,2025-11-09,72.82
C00179,2025-11-09,54.39
C01249,2025-11-09,77.11
C00881,2025-11-09,109.61
C00190,2025-11-09,32.97
C00881,2025-11-09,32.59
C01191,2025-11-09,76.15
C00009,2025-11-09,11.09
C00698,2025-11-09,28.35
C00541,2025-11-09,146.89
C01593,2025-11-09,29.02
C00189,2025-11-09,242.61
C01267,2025-11-09,57.26
C00461,2025-11-09,58.74
C00637,2025-11-09,173.03
C01552,2025-11-09,53.85
C01316,2025-11-09,16.6
C00856,2025-11-09,27.58
C00424,2025-11-09,63.82
C01289,2025-11-09,36.5
C01568,2025-11-09,32.84
C01059,2025-11-09,65.41
C00491,2025-11-09,26.01
C00061,2025-11-09,59.76
C00011,2025-11-09,55.48
C00698,2025-11-09,89.26
C00722,2025-11-09,44.04
C00656,2025-11-09,29.71
C00331,2025-11-09,67.59
C01334,2025-11-09,58.52
C01373,2025-11-09,70.57
C01154,2025-11-09,23.04
C00034,2025-11-09,133.19
C01512,2025-11-09,38.86
C00657,2025-11-09,79.87
C00081,2025-11-09,20.79
C00765,2025-11-09,67.56
C01006,2025-11-09,29.04
C00809,2025-11-09,47.02
C01137,2025-11-09,43.43
C01094,2025-11-09,76.72
C01413,2025-11-09,8.34
C01416,2025-11-09,277.76
C00306,2025-11-09,580.44
C01544,2025-11-09,244.65
C01347,2025-11-09,111.02
C00593,2025-11-09,76.55
C00104,2025-11-09,51.92
C00978,2025-11-09,18.79
C01482,2025-11-09,18.48
C01156,2025-11-09,62.81
C00624,2025-11-09,39.17
C00915,2025-11-09,39.67
C01143,2025-11-09,33.02
C00292,2025-11-09,285.48
C00975,2025-11-09,122.24
C00814,2025-11-09,67.39
C00212,2025-11-09,28.88
C00559,2025-11-09,31.5
C01170,2025-11-09,56.96
C00288,2025-11-09,107.53
C00894,2025-11-09,26.75
C00237,2025-11-09,8.23
C00371,2025-11-09,134.1
C01122,2025-11-09,113.61
C01226,2025-11-09,110.79
C01147,2025-11-09,495.04
C00390,2025-11-09,42.82
C00266,2025-11-10,183.38
C00045,2025-11-10,136.37
C00704,2025-11-10,9.59
C01055,2025-11-10,78.65
C00592,2025-11-10,28.62
C00811,2025-11-10,47.17
C01288,2025-11-10,39.55
C01055,2025-11-10,17.83
C00227,2025-11-10,67.83
C00915,2025-11-10,255.6
C01434,2025-11-10,111.22
C01112,2025-11-10,29.04
C01055,2025-11-10,18.59
C01569,2025-11-10,26.41
C00416,2025-11-10,52.67
C01556,2025-11-10,184.23
C00502,2025-11-10,24.25
C00571,2025-11-10,139.69
C00325,2025-11-10,69.7
C00670,2025-11-10,39.73
C01140,2025-11-10,90.61
C00155,2025-11-10,112.77
C01588,2025-11-10,71.52
C00099,2025-11-10,15.93
C01079,2025-11-10,175.8
C00571,2025-11-10,62.27
C01209,2025-11-10,47.2
C01199,2025-11-10,403.27
C00142,2025-11-10,118.69
C01487,2025-11-10,43.26
C01226,2025-11-10,116.83
C00656,2025-11-10,119.44
C00813,2025-11-10,37.96
C00037,2025-11-10,101.3
C01422,2025-11-10,57.23
C00849,2025-11-10,63.6
C01386,2025-11-10,14.9
C00624,2025-11-10,115.37
C01189,2025-11-10,247.03
C01416,2025-11-10,31.88
C01147,2025-11-10,35.67
C01212,2025-11-10,30.02
C01110,2025-11-10,364.46
C00266,2025-11-10,21.36
C00153,2025-11-10,16.5
C01568,2025-11-10,25.2
C00831,2025-11-10,130.2
C01123,2025-11-10,74.35
C00702,2025-11-10,243.6
C00121,2025-11-10,48.81
C01231,2025-11-10,91.68
C01302,2025-11-10,10.4
C00380,2025-11-10,142.39
C01434,2025-11-10,55.12
C00840,2025-11-10,22.08
C01593,2025-11-10,31.45
C01579,2025-11-10,108.02
C01104,2025-11-10,248.66
C00592,2025-11-10,49.88
C00069,2025-11-10,27.77
C00883,2025-11-10,60.92
C01328,2025-11-10,60.4
C01420,2025-11-10,24.29
C00063,2025-11-10,138.25
C00554,2025-11-10,66.42
C01376,2025-11-10,210.06
C00533,2025-11-10,19.03
C00640,2025-11-10,96.06
C01063,2025-11-10,54.39
C01446,2025-11-10,56.46
C01081,2025-11-10,122.06
C01398,2025-11-10,52.45
C01420,2025-11-10,75.59
C00425,2025-11-10,796.63
C00159,2025-11-10,43.23
C00391,2025-11-10,53.18
C00874,2025-11-10,709.58
C00812,2025-11-10,32.89
C01262,2025-11-10,259.12
C01557,2025-11-10,167.35
C00539,2025-11-10,116.19
C00348,2025-11-10,46.06
C00953,2025-11-10,107.65
C00004,2025-11-10,51.96
C01250,2025-11-10,66.59
C00109,2025-11-10,41.71
C00124,2025-11-10,89.69
C00902,2025-11-10,5.14
C01173,2025-11-10,10.2
C00560,2025-11-10,14.0
C01463,2025-11-10,67.97
C00596,2025-11-10,46.62
C01160,2025-11-10,49.8
C01186,2025-11-10,32.83
C00459,2025-11-10,162.14
C01433,2025-11-10,114.51
C00853,2025-11-10,39.68
C00577,2025-11-10,49.46
C00494,2025-11-10,29.06
C00591,2025-11-10,147.49
C00946,2025-11-10,42.93
C01218,2025-11-10,23.78
C01055,2025-11-10,90.13
C01167,2025-11-10,38.65
C00800,2025-11-10,340.15
C00855,2025-11-10,125.87
C01239,2025-11-10,70.58
C00568,2025-11-10,248.37
C00677,2025-11-10,408.11
C01230,2025-11-10,83.0
C00885,2025-11-10,25.95
C00786,2025-11-10,86.81
C00297,2025-11-10,36.08
C01274,2025-11-10,126.13
C00784,2025-11-11,54.62
C01274,2025-11-11,104.72
C01597,2025-11-11,123.44
C01436,2025-11-11,101.79
C01252,2025-11-11,94.75
C01266,2025-11-11,152.7
C01272,2025-11-11,156.46
C00427,2025-11-11,14.82
C00376,2025-11-11,358.02
C00611,2025-11-11,50.51
C00628,2025-11-11,77.44
C00199,2025-11-11,66.7
C00805,2025-11-11,47.37
C00101,2025-11-11,83.91
C00799,2025-11-11,125.31
C01599,2025-11-11,64.68
C00719,2025-11-11,45.64
C00798,2025-11-11,62.99
C00077,2025-11-11,78.16
C01044,2025-11-11,207.81
C00957,2025-11-11,21.78
C00483,2025-11-11,93.79
C01190,2025-11-11,33.9
C00129,2025-11-11,116.33
C01226,2025-11-11,66.7
C00305,2025-11-11,41.31
C00700,2025-11-11,49.24
C00551,2025-11-11,108.64
C00189,2025-11-11,169.74
C01514,2025-11-11,39.21
C00246,2025-11-11,319.3
C00444,2025-11-11,95.17
C01475,2025-11-11,122.25
C00219,2025-11-11,184.79
C01531,2025-11-11,59.58
C00331,2025-11-11,220.54
C00641,2025-11-11,309.91
C00910,2025-11-11,22.27
C01313,2025-11-11,243.46
C00994,2025-11-11,54.12
C00988,2025-11-11,276.31
C00502,2025-11-11,110.85
C01106,2025-11-11,127.84
C00729,2025-11-11,20.24
C01466,2025-11-11,122.09
C00432,2025-11-11,102.69
C01583,2025-11-11,105.97
C00055,2025-11-11,34.4
C00487,2025-11-11,178.48
C00567,2025-11-11,75.44
C01098,2025-11-11,59.73
C01095,2025-11-11,115.19
C01398,2025-11-11,44.63
C00162,2025-11-11,129.41
C00241,2025-11-11,69.28
C00265,2025-11-11,410.49
C01168,2025-11-11,135.46
C00293,2025-11-11,78.97
C00114,2025-11-11,93.79
C00392,2025-11-11,29.91
C00385,2025-11-11,35.47
C01433,2025-11-11,89.14
C00427,2025-11-11,62.27
C00357,2025-11-11,20.34
C01382,2025-11-11,23.96
C01302,2025-11-11,44.42
C00923,2025-11-11,15.63
C00248,2025-11-11,97.35
C01123,2025-11-11,14.35
C00018,2025-11-11,23.91
C01112,2025-11-11,59.51
C01152,2025-11-11,149.35
C00023,2025-11-11,19.59
C00660,2025-11-11,72.56
C00162,2025-11-11,30.77
C01491,2025-11-11,27.02
C00040,2025-11-11,27.88
C00244,2025-11-11,67.78
C01052,2025-11-11,90.23
C00134,2025-11-11,47.15
C00208,2025-11-11,203.95
C00971,2025-11-11,38.51
C01064,2025-11-11,176.22
C00154,2025-11-11,17.27
C01143,2025-11-11,76.69
C01246,2025-11-11,117.37
C00190,2025-11-11,75.07
C01558,2025-11-11,43.33
C01084,2025-11-11,51.71
C01503,2025-11-11,17.03
C00849,2025-11-11,249.97
C00979,2025-11-11,101.29
C01117,2025-11-11,21.54
C01313,2025-11-11,67.1
C00501,2025-11-11,64.86
C01403,2025-11-11,64.07
C01472,2025-11-11,61.76
C00348,2025-11-11,35.71
C00385,2025-11-11,8.77
C00682,2025-11-11,35.31
C00659,2025-11-11,10.56
C00933,2025-11-11,65.37
C00266,2025-11-11,84.04
C01504,2025-11-11,31.63
C00946,2025-11-11,26.07
C01105,2025-11-11,317.91
C00636,2025-11-11,59.31
C00409,2025-11-11,26.31
C00499,2025-11-11,13.58
C01413,2025-11-11,51.44
C01262,2025-11-12,122.53
C01325,2025-11-12,47.48
C01282,2025-11-12,117.47
C00185,2025-11-12,120.88
C00674,2025-11-12,138.67
C01389,2025-11-12,95.2
C00439,2025-11-12,49.2
C00115,2025-11-12,138.24
C00569,2025-11-12,233.47
C00448,2025-11-12,44.12
C01558,2025-11-12,294.04
C00284,2025-11-12,24.79
C00691,2025-11-12,126.47
C00574,2025-11-12,122.09
C01264,2025-11-12,19.22
C01056,2025-11-12,39.28
C01067,2025-11-12,42.46
C01105,2025-11-12,134.43
C00600,2025-11-12,10.56
C01499,2025-11-12,707.79
C00902,2025-11-12,81.07
C00037,2025-11-12,52.75
C00595,2025-11-12,38.93
C01130,2025-11-12,14.98
C00237,2025-11-12,101.22
C00199,2025-11-12,24.33
C01518,2025-11-12,70.97
C01221,2025-11-12,14.68
C00189,2025-11-12,50.9
C00473,2025-11-12,75.23
C00675,2025-11-12,63.03
C01063,2025-11-12,41.24
C00988,2025-11-12,210.12
C00907,2025-11-12,17.65
C00599,2025-11-12,62.93
C01455,2025-11-12,60.95
C00947,2025-11-12,41.11
C01044,2025-11-12,415.1
C00643,2025-11-12,301.83
C00765,2025-11-12,27.6
C01145,2025-11-12,47.11
C00520,2025-11-12,56.7
C00937,2025-11-12,102.23
C01429,2025-11-12,60.12
C00501,2025-11-12,38.69
C00110,2025-11-12,18.59
C00551,2025-11-12,60.32
C00619,2025-11-12,90.56
C01239,2025-11-12,120.89
C00444,2025-11-12,113.05
C00635,2025-11-12,119.8
C01267,2025-11-12,115.62
C01073,2025-11-12,165.68
C01041,2025-11-12,81.57
C00522,2025-11-12,71.76
C00538,2025-11-12,12.44
C01446,2025-11-12,198.06
C01015,2025-11-12,26.77
C01182,2025-11-12,100.94
C00396,2025-11-12,65.37
C00679,2025-11-12,44.45
C00768,2025-11-12,34.29
C01497,2025-11-12,394.52
C00285,2025-11-12,33.81
C01168,2025-11-12,64.41
C01402,2025-11-12,86.2
C00049,2025-11-12,204.3
C00637,2025-11-12,11.85
C00135,2025-11-12,225.17
C00236,2025-11-12,278.21
C00614,2025-11-12,80.5
C00124,2025-11-12,698.78
C00396,2025-11-12,101.46
C00933,2025-11-12,206.79
C00254,2025-11-12,40.72
C01203,2025-11-12,82.25
C01272,2025-11-12,63.87
C00833,2025-11-12,74.95
C01130,2025-11-12,132.67
C01467,2025-11-12,43.11
C00443,2025-11-12,62.29
C00613,2025-11-12,35.66
C00117,2025-11-12,156.78
C00210,2025-11-12,139.74
C00069,2025-11-12,181.08
C00413,2025-11-12,53.14
C00552,2025-11-12,14.28
C00216,2025-11-12,25.81
C00014,2025-11-12,253.94
C00249,2025-11-12,509.52
C00629,2025-11-12,14.95
C00599,2025-11-12,43.41
C01585,2025-11-12,98.49
C00838,2025-11-12,86.34
C01570,2025-11-12,35.92
C00444,2025-11-12,41.25
C01550,2025-11-12,45.02
C00462,2025-11-12,22.75
C00659,2025-11-12,163.86
C01301,2025-11-12,166.63
C01283,2025-11-12,228.31
C00532,2025-11-12,8.12
C01487,2025-11-12,33.14
C01546,2025-11-12,69.58
C00414,2025-11-12,11.83
C00550,2025-11-12,144.13
C00297,2025-11-13,105.11
C01019,2025-11-13,256.57
C01399,2025-11-13,93.33
C00279,2025-11-13,43.75
C01367,2025-11-13,88.51
C01127,2025-11-13,41.66
C00789,2025-11-13,126.75
C00114,2025-11-13,24.43
C01027,2025-11-13,59.78
C00734,2025-11-13,204.65
C00138,2025-11-13,163.16
C01550,2025-11-13,17.81
C00988,2025-11-13,120.74
C00514,2025-11-13,19.77
C01259,2025-11-13,69.01
C00498,2025-11-13,36.33
C00411,2025-11-13,45.08
C00758,2025-11-13,118.77
C00722,2025-11-13,111.97
C00074,2025-11-13,32.86
C01122,2025-11-13,13.69
C01362,2025-11-13,301.78
C00472,2025-11-13,88.82
C01114,2025-11-13,57.12
C00299,2025-11-13,71.64
C01051,2025-11-13,199.34
C00508,2025-11-13,28.46
C00864,2025-11-13,258.87
C00517,2025-11-13,105.22
C01417,2025-11-13,115.02
C01135,2025-11-13,27.49
C00319,2025-11-13,69.42
C01000,2025-11-13,22.61
C01108,2025-11-13,313.03
C00390,2025-11-13,118.95
C00382,2025-11-13,71.64
C00780,2025-11-13,48.43
C00193,2025-11-13,58.67
C01363,2025-11-13,65.01
C01045,2025-11-13,19.62
C00459,2025-11-13,68.82
C00114,2025-11-13,81.34
C00325,2025-11-13,21.81
C01429,2025-11-13,65.76
C01063,2025-11-13,27.4
C00249,2025-11-13,151.37
C01545,2025-11-13,36.74
C00599,2025-11-13,156.29
C00454,2025-11-13,239.42
C00190,2025-11-13,59.94
C00430,2025-11-13,280.86
C01402,2025-11-13,19.8
C00266,2025-11-13,70.48
C00115,2025-11-13,64.1
C00906,2025-11-13,140.25
C00854,2025-11-13,13.38
C00459,2025-11-13,53.58
C00743,2025-11-13,20.74
C00150,2025-11-13,157.7
C00568,2025-11-13,37.99
C00182,2025-11-13,38.95
C01402,2025-11-13,377.13
C01241,2025-11-13,47.12
C00351,2025-11-13,102.88
C00388,2025-11-13,58.84
C00483,2025-11-13,67.32
C01281,2025-11-13,128.1
C01156,2025-11-13,190.73
C01156,2025-11-13,60.34
C00904,2025-11-13,103.25
C00813,2025-11-13,28.18
C00866,2025-11-13,95.48
C00371,2025-11-13,358.68
C00219,2025-11-13,45.27
C01414,2025-11-13,96.0
C00939,2025-11-13,102.91
C00796,2025-11-13,57.23
C00576,2025-11-13,47.19
C01569,2025-11-13,59.42
C00473,2025-11-13,56.15
C01303,2025-11-13,31.13
C00809,2025-11-13,101.9
C00179,2025-11-13,37.17
C00599,2025-11-13,139.67
C00712,2025-11-13,53.97
C01534,2025-11-13,46.71
C01544,2025-11-13,10.61
C01050,2025-11-13,71.15
C01156,2025-11-13,72.94
C00166,2025-11-13,21.54
C00129,2025-11-13,91.98
C00826,2025-11-13,64.51
C01303,2025-11-13,345.11
C00798,2025-11-13,88.62
C00886,2025-11-13,68.79
C00269,2025-11-13,62.65
C00664,2025-11-13,26.73
C00546,2025-11-13,112.93
C00105,2025-11-13,65.36
C00882,2025-11-13,261.65
C00063,2025-11-14,294.11
C01350,2025-11-14,133.66
C00046,2025-11-14,9.4
C01170,2025-11-14,153.15
C01297,2025-11-14,52.56
C00011,2025-11-14,99.22
C00222,2025-11-14,53.39
C00330,2025-11-14,51.39
C00414,2025-11-14,61.26
C00443,2025-11-14,79.11
C01349,2025-11-14,176.44
C00025,2025-11-14,612.07
C00174,2025-11-14,29.53
C00198,2025-11-14,593.1
C00424,2025-11-14,27.4
C01011,2025-11-14,32.67
C00159,2025-11-14,27.55
C01113,2025-11-14,142.06
C00073,2025-11-14,254.04
C00487,2025-11-14,233.74
C00539,2025-11-14,67.96
C00827,2025-11-14,82.36
C00325,2025-11-14,47.51
C00501,2025-11-14,130.57
C01000,2025-11-14,34.39
C00747,2025-11-14,11.81
C00715,2025-11-14,116.52
C00776,2025-11-14,34.95
C01063,2025-11-14,54.18
C00967,2025-11-14,44.16
C01269,2025-11-14,48.57
C01363,2025-11-14,16.36
C01403,2025-11-14,82.32
C00844,2025-11-14,40.86
C00568,2025-11-14,483.7
C00216,2025-11-14,33.55
C00553,2025-11-14,59.69
C00325,2025-11-14,98.43
C01148,2025-11-14,112.75
C01466,2025-11-14,27.72
C00046,2025-11-14,89.16
C00447,2025-11-14,95.56
C00862,2025-11-14,27.79
C00182,2025-11-14,53.17
C01298,2025-11-14,57.22
C00075,2025-11-14,60.31
C00814,2025-11-14,65.4
C01407,2025-11-14,9.16
C01563,2025-11-14,22.93
C00254,2025-11-14,242.23
C01481,2025-11-14,57.63
C00687,2025-11-14,175.51
C01403,2025-11-14,35.38
C00553,2025-11-14,68.12
C01158,2025-11-14,230.94
C01389,2025-11-14,46.95
C00813,2025-11-14,14.32
C00864,2025-11-14,40.23
C01511,2025-11-14,110.33
C01442,2025-11-14,51.11
C01382,2025-11-14,50.77
C00026,2025-11-14,105.64
C00968,2025-11-14,99.78
C00867,2025-11-14,39.77
C01239,2025-11-14,25.93
C00440,2025-11-14,491.69
C00532,2025-11-14,52.78
C01372,2025-11-14,170.91
C00282,2025-11-14,53.75
C00155,2025-11-14,101.82
C00176,2025-11-14,80.12
C00624,2025-11-14,273.86
C00655,2025-11-14,159.96
C00741,2025-11-14,65.06
C01376,2025-11-14,237.66
C01467,2025-11-14,42.07
C01433,2025-11-14,358.02
C00503,2025-11-14,73.47
C00108,2025-11-14,259.31
C01472,2025-11-14,55.87
C00806,2025-11-14,27.46
C01557,2025-11-14,38.44
C00319,2025-11-14,50.05
C01084,2025-11-14,52.11
C01484,2025-11-14,44.34
C01585,2025-11-14,315.38
C01176,2025-11-14,39.16
C00858,2025-11-14,79.42
C00229,2025-11-14,10.17
C01403,2025-11-14,237.0
C01298,2025-11-14,27.8
C00636,2025-11-14,32.51
C01095,2025-11-14,43.81
C00137,2025-11-14,86.43
C01284,2025-11-14,52.97
C00205,2025-11-14,342.22
C01485,2025-11-14,19.11
C01104,2025-11-14,38.23
C00790,2025-11-14,49.98
C00761,2025-11-14,118.13
C00426,2025-11-14,37.25
C01573,2025-11-14,354.39
C00828,2025-11-14,21.49
C01326,2025-11-14,35.78
C01544,2025-11-14,22.38
C00680,2025-11-14,50.37
C00292,2025-11-14,25.04
C01335,2025-11-14,285.01
C01081,2025-11-14,38.31
C01127,2025-11-14,773.06
C00153,2025-11-14,67.04
C00307,2025-11-14,45.08
C00090,2025-11-14,124.78
C00892,2025-11-15,111.0
C00735,2025-11-15,155.35
C00890,2025-11-15,7.07
C01118,2025-11-15,45.05
C01256,2025-11-15,43.35
C00106,2025-11-15,14.78
C01496,2025-11-15,57.19
C00026,2025-11-15,71.75
C01590,2025-11-15,45.2
C00221,2025-11-15,152.9
C00227,2025-11-15,67.94
C01099,2025-11-15,38.37
C00419,2025-11-15,15.39
C01333,2025-11-15,18.49
C01157,2025-11-15,55.7
C00388,2025-11-15,82.27
C00005,2025-11-15,26.28
C00664,2025-11-15,509.02
C01353,2025-11-15,34.5
C01249,2025-11-15,34.88
C00357,2025-11-15,115.22
C00690,2025-11-15,165.5
C01191,2025-11-15,151.1
C00431,2025-11-15,120.81
C01311,2025-11-15,36.21
C00302,2025-11-15,62.58
C01372,2025-11-15,278.43
C01402,2025-11-15,117.09
C01230,2025-11-15,104.24
C00828,2025-11-15,42.51
C01596,2025-11-15,237.92
C01097,2025-11-15,21.28
C00765,2025-11-15,35.51
C00162,2025-11-15,26.54
C00754,2025-11-15,29.7
C00475,2025-11-15,61.1
C01192,2025-11-15,33.56
C00394,2025-11-15,102.87
C00597,2025-11-15,369.55
C01227,2025-11-15,109.81
C01207,2025-11-15,110.39
C00326,2025-11-15,51.46
C00378,2025-11-15,134.62
C00861,2025-11-15,285.36
C01482,2025-11-15,221.17
C00036,2025-11-15,62.06
C01344,2025-11-15,89.95
C01417,2025-11-15,63.8
C00960,2025-11-15,88.38
C00490,2025-11-15,192.16
C00028,2025-11-15,109.56
C00169,2025-11-15,33.96
C00157,2025-11-15,112.78
C00095,2025-11-15,36.55
C00216,2025-11-15,77.76
